hex_id,quarter,forecast_target_quarter,observation_count,intensity_lag_1_quarter,intensity_lag_2_quarters_sum,intensity_lag_4_quarters_sum,neighbor_intensity_lag_1_quarter,species_kernel_recent_intensity,predicted_intensity,hotspot_rank,hotspot_flag,habitat_context,forecast_horizon,environment_basis
hex_01130,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.2390621476113715,0.045548779849259986,599,0,urban,next_quarter,realized_plus_planned
hex_01131,2026-01-01,2026-03-01,1,0.0,0.0,0.0,0.0,0.18854237144392322,0.06462632576807481,350,0,urban,next_quarter,realized_plus_planned
hex_01132,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.11953107380568578,0.0744822968472112,246,0,urban,next_quarter,realized_plus_planned
hex_01133,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.06262492764016742,372,0,urban,next_quarter,realized_plus_planned
hex_01134,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.04970469357621281,542,0,urban,next_quarter,realized_plus_planned
hex_01135,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.05312296239767077,502,0,urban,next_quarter,realized_plus_planned
hex_01136,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.01887577507594719,1073,0,urban,next_quarter,realized_plus_planned
hex_01137,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.05890930203338511,422,0,urban,next_quarter,realized_plus_planned
hex_01138,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.07276378004971486,265,0,urban,next_quarter,realized_plus_planned
hex_01139,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.11953107380568576,0.09968733597593667,88,1,urban,next_quarter,realized_plus_planned
hex_01140,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.5,0.11953107380568591,0.10088852733497934,82,1,urban,next_quarter,realized_plus_planned
hex_01141,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.060566371997140996,402,0,urban,next_quarter,realized_plus_planned
hex_01142,2026-01-01,2026-03-01,0,0.0,1.0,1.0,0.0,0.0,0.05612475432152318,466,0,urban,next_quarter,realized_plus_planned
