hex_id,quarter,forecast_target_year_start,observation_count,intensity_lag_1_quarter,intensity_lag_2_quarters_sum,intensity_lag_4_quarters_sum,neighbor_intensity_lag_1_quarter,species_kernel_recent_intensity,predicted_intensity,hotspot_rank,hotspot_flag,habitat_context,forecast_horizon,environment_basis
hex_00406,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.004333333333333333,1217,0,urban,next_year,realized
hex_00407,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.01242857142857143,1080,0,natural,next_year,realized
hex_00408,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.02657777777777778,907,0,natural,next_year,realized
hex_00409,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0,1378,0,mixed,next_year,realized
hex_00410,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0,1379,0,mixed,next_year,realized
hex_00411,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0,1380,0,mixed,next_year,realized
hex_00412,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0,1381,0,mixed,next_year,realized
hex_00413,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0,1382,0,urban,next_year,realized
hex_00414,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.005733333333333333,1190,0,urban,next_year,realized
hex_00415,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.21846700409427952,0.0026666666666666666,1249,0,urban,next_year,realized
hex_00416,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.5,0.3040738166809554,0.046200000000000005,699,0,mixed,next_year,realized
hex_00417,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.13197225474267887,0.2161062785168048,313,0,urban,next_year,realized
