hex_id,quarter,forecast_target_year_start,observation_count,intensity_lag_1_quarter,intensity_lag_2_quarters_sum,intensity_lag_4_quarters_sum,neighbor_intensity_lag_1_quarter,species_kernel_recent_intensity,predicted_intensity,hotspot_rank,hotspot_flag,habitat_context,forecast_horizon,environment_basis
hex_00407,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.056679942279942275,981,0,natural,next_year,realized
hex_00408,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.004,1332,0,natural,next_year,realized
hex_00409,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0028047619047619045,1347,0,mixed,next_year,realized
hex_00410,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0006714285714285714,1392,0,mixed,next_year,realized
hex_00411,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.005714035087719298,1314,0,mixed,next_year,realized
hex_00412,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0018333333333333335,1379,0,mixed,next_year,realized
hex_00413,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.04021904761904762,1050,0,urban,next_year,realized
hex_00414,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.007333333333333332,1302,0,urban,next_year,realized
hex_00415,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.012799999999999999,1225,0,urban,next_year,realized
hex_00416,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.03373333333333334,1078,0,mixed,next_year,realized
hex_00417,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.1200190476190476,822,0,urban,next_year,realized
hex_00418,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.013472222222222222,1214,0,urban,next_year,realized
hex_00419,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0224,1145,0,urban,next_year,realized
