hex_id,quarter,forecast_target_quarter,observation_count,intensity_lag_1_quarter,intensity_lag_2_quarters_sum,intensity_lag_4_quarters_sum,neighbor_intensity_lag_1_quarter,species_kernel_recent_intensity,predicted_intensity,hotspot_rank,hotspot_flag,habitat_context,forecast_horizon,environment_basis
hex_00000,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.18635767160079778,0.012129132087606494,1441,0,mixed,next_quarter,realized
hex_00001,2026-01-01,2026-03-01,0,1.0,1.0,1.0,0.0,0.24777630768672895,0.01299695625709373,1432,0,urban,next_quarter,realized
hex_00002,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.15708388461747663,0.021990419767436944,1348,0,urban,next_quarter,realized
hex_00003,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.016299846407986436,1409,0,urban,next_quarter,realized
hex_00004,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.01974135477731663,1369,0,urban,next_quarter,realized
hex_00005,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.014366649929410051,1425,0,urban,next_quarter,realized
hex_00006,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.5,0.131972254742679,0.01779601928386275,1388,0,urban,next_quarter,realized
hex_00007,2026-01-01,2026-03-01,0,0.0,0.0,2.0,0.0,0.13197225474267885,0.026861915422107925,1293,0,urban,next_quarter,realized
hex_00008,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.03655989628271132,1187,0,urban,next_quarter,realized
hex_00009,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.0,0.04628170043556053,1086,0,urban,next_quarter,realized
hex_00010,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.041429794544794514,1143,0,urban,next_quarter,realized
hex_00011,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.1520369083404779,0.042572641946914444,1123,0,urban,next_quarter,realized
hex_00012,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.21846700409427916,0.047254591933053335,1071,0,urban,next_quarter,realized
hex_00013,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.017554106824073497,1391,0,urban,next_quarter,realized
