hex_id,quarter,forecast_target_year_start,observation_count,intensity_lag_1_quarter,intensity_lag_2_quarters_sum,intensity_lag_4_quarters_sum,neighbor_intensity_lag_1_quarter,species_kernel_recent_intensity,predicted_intensity,hotspot_rank,hotspot_flag,habitat_context,forecast_horizon,environment_basis
hex_01293,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.3959167642280369,0.10235000000000001,807,0,urban,next_year,realized_plus_planned
hex_01294,2026-01-01,2026-03-01,0,1.0,1.0,3.0,0.5,0.4721109810292839,0.7522988455988454,128,1,urban,next_year,realized_plus_planned
hex_01295,2026-01-01,2026-03-01,0,0.0,0.0,2.0,0.0,0.3959167642280377,0.9306854256854254,71,1,urban,next_year,realized_plus_planned
hex_01296,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.5,0.3959167642280376,0.31249841269841266,568,0,urban,next_year,realized_plus_planned
hex_01297,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.13197225474267915,0.36233059163059156,508,0,urban,next_year,realized_plus_planned
hex_01298,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0,1433,0,mixed,next_year,realized_plus_planned
hex_01299,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0027380952380952383,1328,0,natural,next_year,realized_plus_planned
hex_01300,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.007133333333333333,1256,0,natural,next_year,realized_plus_planned
hex_01301,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,1263,0,natural,next_year,realized_plus_planned
hex_01302,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.2201628016221824,666,0,urban,next_year,realized_plus_planned
hex_01303,2026-01-01,2026-03-01,0,0.0,1.0,1.0,0.5,0.13197225474267943,0.27482179752614544,611,0,urban,next_year,realized_plus_planned
hex_01304,2026-01-01,2026-03-01,0,0.0,0.0,1.0,0.0,0.13197225474267912,0.44136507936507924,395,0,urban,next_year,realized_plus_planned
hex_01305,2026-01-01,2026-03-01,0,0.0,1.0,1.0,0.0,0.13197225474267912,0.43662063492063496,403,0,urban,next_year,realized_plus_planned
hex_01306,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.13197225474267935,0.019866666666666668,1105,0,urban,next_year,realized_plus_planned
hex_01307,2026-01-01,2026-03-01,0,0.0,1.0,1.0,0.0,0.13197225474267904,0.27364632034632025,614,0,urban,next_year,realized_plus_planned
hex_01308,2026-01-01,2026-03-01,1,0.0,0.0,1.0,0.5,0.3401387262866048,0.6381715197083621,194,0,urban,next_year,realized_plus_planned
hex_01309,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.2639445094853577,0.12489451659451656,768,0,urban,next_year,realized_plus_planned
hex_01310,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.3135435461813289,564,0,urban,next_year,realized_plus_planned
hex_01311,2026-01-01,2026-03-01,0,0.0,1.0,1.0,0.0,0.0,0.43349999999999983,411,0,urban,next_year,realized_plus_planned
hex_01312,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.4157506835269995,438,0,mixed,next_year,realized_plus_planned
hex_01313,2026-01-01,2026-03-01,0,0.0,0.0,0.0,0.0,0.0,0.0,1434,0,natural,next_year,realized_plus_planned
